; RCP 26 emissions ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; http://tntcat.iiasa.ac.at:8787/RcpDb/dsd?Action=htmlpage&page=download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;UNITS:,GtC/yr,GtC/yr,MtCH4/yr,MtN2O-N/yr,MtS/yr,Gg/yr,MtCO/yr,Mt/yr,MtN/yr,Mt/yr,Mt/yr,MtN/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr
2041,6.255512761686865,-4.86598897500331,347.3529261931881,7.9047620963684695,19.45899,21266.018847218766,540.9084918904334,160.3557230822303,29.117161448633773,5.671909837852484,23.537489442186672,53.54175,4.467316910368,1.29410671904,0.11238,12.156286929381999,7.863435093,4.785400438,99.62840118,236.50755141200003,108.12651886,4.351570492,16.032075234,4.189184254938,15.186,2.35,0,0,0,0,0,43.916,28.474,4.198,0.551,0,0.31,0.005,155.925,3511.082
2042,6.048182310442411,-4.630017221040079,348.44178891613296,7.973985253123162,19.02738,20918.637192338905,536.8616225808346,160.23141039052288,28.83573457531245,5.610048273241572,23.32123904470078,53.7633,4.460837933196,1.29324715798,0.11196,12.152538385743998,7.702005986,4.807060056,97.58313836,229.148540464,105.90877762000001,4.362626724,16.141426388,4.221168278336,14.685,2.151,0,0,0,0,0,40.347,27.284,3.862,0.513,0,0.295,0.004,155.925,3511.082
2043,5.840851859197956,-4.3940454670768485,349.53065163907786,8.043208409877856,18.59577,20571.25553745905,532.8147532712359,160.10709769881547,28.554307701991124,5.54818670863066,23.104988647214885,53.98485,4.454358956024,1.2923875969199998,0.11154,12.148789842106,7.5405768790000005,4.828719673999999,95.53787554,221.78952951600002,103.69103638,4.373682956,16.250777541999998,4.253152301734,14.2,1.968,0,0,0,0,0,36.778,26.093,3.553,0.477,0,0.28,0.004,155.925,3511.082
2044,5.633521407953502,-4.158073713113618,350.6195143620227,8.112431566632548,18.16416,20223.873882579188,528.767883961637,159.98278500710805,28.272880828669802,5.486325144019749,22.88873824972899,54.2064,4.447879978852,1.2915280358599999,0.11112,12.145041298468,7.3791477720000005,4.8503792919999995,93.49261272000001,214.430518568,101.47329514,4.384739188,16.360128696,4.285136325132,13.732,1.801,0,0,0,0,0,33.209,24.903,3.269,0.444,0,0.266,0.003,155.925,3511.082
2045,5.426190956709047,-3.9221019591503876,351.70837708496754,8.181654723387242,17.73255,19876.49222769933,524.7210146520383,159.85847231540063,27.99145395534848,5.424463579408837,22.672487852243098,54.42795,4.44140100168,1.2906684748,0.1107,12.14129275483,7.2177186650000005,4.87203891,91.4473499,207.07150762,99.25555390000001,4.39579542,16.46947985,4.31712034853,13.279,1.648,0,0,0,0,0,29.64,23.713,3.007,0.413,0,0.253,0.003,155.925,3511.082
2046,5.2254653002935685,-3.745337167939231,351.8087009845683,8.237494101236924,17.30094,19679.629499373616,519.6426082590924,159.4057833932957,27.786562182728577,5.360784312581706,22.397338171514434,54.6495,4.414506228986,1.283029258,0.11028,12.118580500218,7.0248682508,4.887959828,89.003840584,199.47694863200002,96.60196928,4.405833024,16.579954774,4.319731259836,12.84,1.507,0,0,0,0,0,26.072,22.522,2.767,0.384,0,0.24,0.003,155.925,3511.082
2047,5.02473964387809,-3.568572376728074,351.9090248841691,8.29333347908661,16.86933,19482.766771047904,514.5642018661465,158.95309447119078,27.581670410108675,5.2971050457545745,22.12218849078577,54.87105,4.387611456292,1.2753900411999999,0.10986,12.095868245606,6.8320178366,4.903880746,86.560331268,191.882389644,93.94838466,4.4158706279999995,16.690429698,4.322342171142,12.417,1.379,0,0,0,0,0,22.503,21.332,2.545,0.357,0,0.228,0.002,155.925,3511.082
2048,4.824013987462611,-3.3918075855169176,352.0093487837699,8.349172856936292,16.43772,19285.904042722188,509.48579547320065,158.50040554908583,27.37677863748877,5.233425778927444,21.84703881005711,55.0926,4.360716683598,1.2677508244,0.10944,12.073155990994,6.6391674224,4.919801664,84.11682195200001,184.287830656,91.29480004000001,4.425908232,16.800904622,4.324953082448,12.007,1.262,0,0,0,0,0,18.934,20.142,2.342,0.332,0,0.217,0.002,155.925,3511.082
2049,4.623288331047132,-3.2150427943057607,352.1096726833707,8.405012234785977,16.00611,19089.041314396476,504.4073890802548,158.0477166269809,27.171886864868867,5.169746512100312,21.571889129328447,55.31415,4.333821910904,1.2601116075999999,0.10902,12.050443736382,6.446317008199999,4.935722582,81.673312636,176.693271668,88.64121542000001,4.435945836,16.911379546,4.3275639937540005,11.611,1.155,0,0,0,0,0,15.365,18.951,2.154,0.309,0,0.206,0.002,155.925,3511.082
2050,4.422562674631654,-3.038278003094604,352.2099965829715,8.46085161263566,15.5745,18892.17858607076,499.3289826873089,157.59502770487597,26.966995092248965,5.106067245273182,21.296739448599784,55.5357,4.30692713821,1.2524723908,0.1086,12.027731481770001,6.253466594,4.9516435,79.22980332,169.09871268,85.9876308,4.44598344,17.02185447,4.330174905060001,11.227,1.057,0,0,0,0,0,11.796,17.761,1.982,0.287,0,0.195,0.002,155.925,3511.082
2051,4.234192237372763,-2.875642585279386,350.8147374933705,8.491600815077836,15.38703,18782.83636903895,495.91696921338325,157.36087625601905,26.844785170409118,5.051194146485187,21.07590089289341,55.83387,4.2459098992018,1.23524690834,0.10848,11.994874195526,5.812986460199999,4.930366802,73.64691689200001,151.453847024,79.91454108,4.409385054,17.135817784,4.2923473992000005,10.857,0.967,0,0,0,0,0,10.91,17.048,1.824,0.267,0,0.186,0.001,155.925,3511.082
2052,4.045821800113872,-2.713007167464167,349.4194784037695,8.522350017520013,15.19956,18673.494152007137,492.50495573945767,157.12672480716216,26.722575248569267,4.996321047697192,20.855062337187036,56.13204,4.1848926601936,1.21802142588,0.10836,11.962016909282,5.3725063264,4.909090104000001,68.064030464,133.808981368,73.84145136,4.372786668,17.249781098,4.25451989334,10.499,0.885,0,0,0,0,0,10.023,16.336,1.678,0.248,0,0.176,0.001,155.925,3511.082
2053,3.8574513628549814,-2.550371749648949,348.0242193141686,8.55309921996219,15.01209,18564.15193497533,489.09294226553203,156.89257335830524,26.60036532672942,4.941447948909198,20.634223781480664,56.43021,4.1238754211854,1.20079594342,0.10824,11.929159623038,4.9320261925999995,4.887813406,62.481144036,116.16411571200001,67.76836164,4.336188282,17.363744412000003,4.21669238748,10.152,0.809,0,0,0,0,0,9.137,15.623,1.543,0.231,0,0.168,0.001,155.925,3511.082
2054,3.6690809255960906,-2.38773633183373,346.6289602245676,8.583848422404367,14.82462,18454.809717943517,485.68092879160645,156.65842190944835,26.47815540488957,4.886574850121202,20.413385225774288,56.72838,4.0628581821772,1.18357046096,0.10812,11.896302336794,4.491546058799999,4.866536708000001,56.898257607999994,98.51925005599999,61.695271919999996,4.299589896,17.477707726000002,4.17886488162,9.817,0.741,0,0,0,0,0,8.25,14.91,1.42,0.215,0,0.159,0.001,155.925,3511.082
2055,3.4807104883371998,-2.225100914018512,345.2337011349666,8.614597624846544,14.63715,18345.467500911705,482.2689153176808,156.42427046059143,26.355945483049723,4.831701751333208,20.192546670067916,57.02655,4.001840943169,1.1663449785,0.108,11.863445050549998,4.051065925,4.8452600100000005,51.31537118,80.8743844,55.62218219999999,4.26299151,17.59167104,4.14103737576,9.493,0.678,0,0,0,0,0,7.363,14.198,1.306,0.2,0,0.151,0.001,155.925,3511.082
2056,3.309506422563096,-2.1311205009863707,344.4406776262459,8.661045032190332,14.44968,18303.977155464465,479.3714314199487,156.26046955389415,26.2955047394242,4.787813472687973,20.00155878364471,57.32472,3.9476789990008,1.155820904936,0.10788,11.827127288572,3.869822368,4.817163538000001,49.017835044,73.040521684,53.123614739999994,4.182617592,17.710671442000002,4.1281413146079995,9.18,0.62,0,0,0,0,0,6.477,13.485,1.202,0.186,0,0.144,0.001,155.925,3511.082
2057,3.138302356788992,-2.0371400879542296,343.6476541175252,8.70749243953412,14.26221,18262.486810017224,476.4739475222165,156.0966686471969,26.23506399579868,4.743925194042738,19.810570897221506,57.62289,3.8935170548326,1.145296831372,0.10776,11.790809526594,3.6885788109999997,4.789067066,46.720298908000004,65.206658968,50.62504727999999,4.102243674,17.829671844,4.115245253456,8.877,0.567,0,0,0,0,0,5.59,12.772,1.106,0.173,0,0.136,0.001,155.925,3511.082
2058,2.967098291014888,-1.9431596749220883,342.8546306088044,8.753939846877905,14.07474,18220.996464569984,473.5764636244844,155.93286774049963,26.174623252173156,4.700036915397503,19.6195830107983,57.92106,3.8393551106644,1.134772757808,0.10764,11.754491764615999,3.507335254,4.760970594000001,44.422762772,57.372796252,48.12647982,4.021869756,17.948672246,4.102349192304,8.584,0.519,0,0,0,0,0,4.704,12.06,1.017,0.161,0,0.13,0.001,155.925,3511.082
2059,2.7958942252407843,-1.849179261889947,342.06160710008373,8.800387254221693,13.88727,18179.506119122743,470.67897972675223,155.76906683380238,26.114182508547636,4.656148636752268,19.428595124375097,58.21923,3.7851931664962,1.124248684244,0.10752,11.718174002638,3.326091697,4.732874122,42.125226636,49.538933535999995,45.627912359999996,3.941495838,18.067672648,4.089453131152,8.301,0.475,0,0,0,0,0,3.817,11.347,0.936,0.149,0,0.123,0.001,155.925,3511.082
2060,2.6246901594666805,-1.7551988488578059,341.268583591363,8.846834661565481,13.6998,18138.015773675503,467.7814958290201,155.6052659271051,26.053741764922112,4.612260358107033,19.23760723795189,58.5174,3.7310312223279998,1.11372461068,0.1074,11.68185624066,3.14484814,4.7047776500000005,39.8276905,41.705070819999996,43.1293449,3.86112192,18.18667305,4.07655707,8.027,0.435,0,0,0,0,0,2.93,10.634,0.861,0.139,0,0.117,0.001,155.925,3511.082
2061,2.4467541235346415,-1.670276621461625,340.91412882082403,8.909598328836525,13.51644,18091.86497600331,465.5909301585725,155.38378085182828,26.0114631322996,4.576193413503199,19.087696481115515,58.80981,3.6877967608775997,1.109772030174,0.10732,11.637440691332,3.1255296020000003,4.667642582,39.58293538,41.155940953999995,42.86423904,3.717306544,18.293875814,4.108344709778,7.762,0.398,0,0,0,0,0,2.71,10.207,0.792,0.129,0,0.111,0,155.925,3511.082
2062,2.2688180876026025,-1.585354394065444,340.559674050285,8.97236199610757,13.33308,18045.71417833112,463.40036448812486,155.16229577655145,25.969184499677088,4.5401264688993646,18.937785724279138,59.10222,3.6445622994272,1.105819449668,0.10724,11.593025142004,3.106211064,4.6305075140000005,39.33818026,40.60681108799999,42.59913318,3.573491168,18.401078578,4.140132349556,7.506,0.364,0,0,0,0,0,2.49,9.781,0.729,0.12,0,0.106,0,155.925,3511.082
2063,2.0908820516705635,-1.5004321666692633,340.2052192797461,9.035125663378615,13.14972,17999.563380658932,461.20979881767727,154.94081070127461,25.926905867054572,4.5040595242955295,18.78787496744276,59.39463,3.6013278379768,1.101866869162,0.10716,11.548609592676,3.086892526,4.593372446,39.093425139999994,40.057681222,42.33402732,3.4296757920000003,18.508281342,4.171919989334,7.258,0.333,0,0,0,0,0,2.27,9.354,0.67,0.112,0,0.1,0,155.925,3511.082
2064,1.9129460157385245,-1.4155099392730823,339.85076450920707,9.097889330649659,12.96636,17953.41258298674,459.0192331472296,154.71932562599778,25.88462723443206,4.467992579691695,18.637964210606384,59.68704,3.5580933765264002,1.097914288656,0.10708,11.504194043348,3.067573988,4.5562373780000005,38.84867001999999,39.508551356,42.06892146,3.2858604160000002,18.615484106,4.203707629112,7.019,0.305,0,0,0,0,0,2.049,8.927,0.617,0.104,0,0.095,0,155.925,3511.082
2065,1.7350099798064855,-1.3305877118769014,339.4963097386681,9.160652997920703,12.783,17907.26178531455,456.828667476782,154.49784055072095,25.842348601809547,4.431925635087861,18.488053453770007,59.97945,3.514858915076,1.09396170815,0.107,11.45977849402,3.04825545,4.51910231,38.60391489999999,38.95942149,41.8038156,3.14204504,18.72268687,4.23549526889,6.787,0.279,0,0,0,0,0,1.829,8.501,0.567,0.097,0,0.091,0,155.925,3511.082
2066,1.5751978448466235,-1.271281913498105,338.8695206195027,9.215229887284941,12.59964,17858.831175913558,454.75982799560626,154.17902780938456,25.802302907153432,4.399707171714404,18.34862710164614,60.27186,3.4667213774206003,1.089461984358,0.10692,11.411588742986,3.02560751,4.463405066,38.31695866,38.36809393,41.4930467,3.058457144,18.824989334,4.25947697415,6.563,0.255,0,0,0,0,0,1.609,8.074,0.522,0.09,0,0.086,0,155.925,3511.082
2067,1.4153857098867613,-1.211976115119309,338.24273150033724,9.26980677664918,12.41628,17810.400566512566,452.6909885144305,153.86021506804818,25.762257212497317,4.367488708340946,18.209200749522275,60.56427,3.4185838397652,1.084962260566,0.10684,11.363398991952,3.0029595700000002,4.407707822,38.030002419999995,37.77676637,41.1822778,2.974869248,18.927291798000002,4.28345867941,6.346,0.233,0,0,0,0,0,1.389,7.647,0.48,0.084,0,0.082,0,155.925,3511.082
2068,1.2555735749268992,-1.1526703167405126,337.61594238117186,9.32438366601342,12.23292,17761.969957111578,450.6221490332548,153.5414023267118,25.722211517841203,4.3352702449674885,18.069774397398408,60.85668,3.3704463021098,1.080462536774,0.10676,11.315209240918,2.98031163,4.352010578,37.74304618,37.18543881,40.871508899999995,2.891281352,19.029594262,4.3074403846700005,6.137,0.214,0,0,0,0,0,1.168,7.221,0.442,0.078,0,0.078,0,155.925,3511.082
2069,1.095761439967037,-1.0933645183617164,336.9891532620064,9.378960555377658,12.04956,17713.539347710586,448.55330955207904,153.2225895853754,25.682165823185088,4.30305178159403,17.930348045274542,61.14909,3.3223087644544,1.075962812982,0.10668,11.267019489884,2.9576636900000004,4.296313334,37.45608994,36.59411125,40.560739999999996,2.807693456,19.131896726,4.33142208993,5.935,0.195,0,0,0,0,0,0.948,6.794,0.407,0.072,0,0.074,0,155.925,3511.082
2070,0.935949305007175,-1.03405871998292,336.362364142841,9.433537444741896,11.8662,17665.108738309595,446.4844700709033,152.90377684403902,25.642120128528973,4.270833318220573,17.790921693150676,61.4415,3.274171226799,1.07146308919,0.1066,11.21882973885,2.9350157500000003,4.24061609,37.1691337,36.00278369,40.249971099999996,2.72410556,19.234199190000002,4.35540379519,5.739,0.179,0,0,0,0,0,0.728,6.367,0.374,0.067,0,0.07,0,155.925,3511.082
2071,0.7827591948958941,-0.981832272831999,335.53726144903857,9.479243720553953,11.65506,17627.024607185103,444.7537999627188,152.59520678197956,25.59743838610296,4.243263945071004,17.674032059059783,61.63589,3.2146775632132,1.0655883580680001,0.10626,11.168372677336,2.909133832,4.161561546,36.8412749,35.311748004,39.894878479999996,2.6824037,19.329417844,4.368334847098,5.549,0.164,0,0,0,0,0,0.673,6.112,0.344,0.063,0,0.067,0,155.925,3511.082
2072,0.6295690847846132,-0.929605825681078,334.71215875523615,9.52494999636601,11.44392,17588.940476060612,443.0231298545343,152.2866367199201,25.552756643676954,4.215694571921436,17.557142424968895,61.83028,3.1551838996274,1.0597136269460001,0.10592,11.117915615822,2.883251914,4.082507002,36.5134161,34.620712318,39.539785859999995,2.64070184,19.424636498,4.381265899006,5.366,0.15,0,0,0,0,0,0.619,5.856,0.317,0.058,0,0.063,0,155.925,3511.082
2073,0.47637897467333234,-0.8773793785301569,333.8870560614338,9.570656272178068,11.23278,17550.856344936117,441.2924597463499,151.97806665786064,25.508074901250943,4.188125198771866,17.440252790878002,62.02467,3.0956902360416,1.053838895824,0.10558,11.067458554308,2.8573699960000005,4.003452458,36.1855573,33.929676631999996,39.18469324,2.59899998,19.519855151999998,4.394196950914,5.189,0.137,0,0,0,0,0,0.564,5.601,0.291,0.054,0,0.06,0,155.925,3511.082
2074,0.3231888645620513,-0.8251529313792357,333.06195336763136,9.616362547990125,11.02164,17512.772213811626,439.5617896381654,151.66949659580118,25.463393158824935,4.160555825622297,17.323363156787114,62.21906,3.0361965724558,1.047964164702,0.10524,11.017001492794,2.8314880780000005,3.924397914,35.8576985,33.238640946,38.82960062,2.55729812,19.615073805999998,4.407128002822001,5.018,0.125,0,0,0,0,0,0.509,5.345,0.268,0.05,0,0.057,0,155.925,3511.082
2075,0.1699987544507705,-0.7729264842283147,332.23685067382894,9.662068823802182,10.8105,17474.688082687135,437.8311195299809,151.36092653374172,25.418711416398924,4.1329864524727284,17.20647352269622,62.41345,2.97670290887,1.04208943358,0.1049,10.966544431280001,2.8056061600000004,3.84534337,35.5298397,32.54760526,38.474508,2.51559626,19.710292459999998,4.42005905473,4.852,0.115,0,0,0,0,0,0.454,5.09,0.247,0.047,0,0.054,0,155.925,3511.082
2076,0.02441268754336151,-0.7446416577009543,331.3076431633711,9.69967244116759,10.59936,17434.874239531047,435.88159412395845,151.10075601878404,25.360005734454198,4.107493176444431,17.089947022960427,62.60784,2.9040583547596,1.03468940355,0.10456,10.911835353568001,2.7778021680000005,3.7370048920000003,35.17761384,31.755980639999997,38.09301934,2.442044884,19.802353181999997,4.418685492416,4.692,0.105,0,0,0,0,0,0.4,4.834,0.227,0.043,0,0.052,0,155.925,3511.082
2077,-0.12117337936404748,-0.7163568311735938,330.37843565291325,9.737276058532997,10.38822,17395.060396374956,433.932068717936,150.8405855038264,25.30130005250947,4.081999900416134,16.973420523224632,62.80223,2.8314138006492002,1.02728937352,0.10422,10.857126275856,2.7499981760000005,3.628666414,34.82538798,30.964356019999997,37.711530679999996,2.3684935080000002,19.894413903999997,4.4173119301020005,4.537,0.096,0,0,0,0,0,0.345,4.579,0.209,0.04,0,0.049,0,155.925,3511.082
2078,-0.2667594462714564,-0.6880720046462333,329.44922814245547,9.774879675898406,10.17708,17355.24655321887,431.98254331191356,150.5804149888687,25.242594370564742,4.056506624387836,16.856894023488838,62.99662,2.7587692465388,1.01988934349,0.10388,10.802417198144001,2.722194184,3.520327936,34.47316212,30.1727314,37.33004202,2.294942132,19.986474626,4.415938367788,4.388,0.088,0,0,0,0,0,0.29,4.323,0.192,0.038,0,0.046,0,155.925,3511.082
2079,-0.4123455131788655,-0.6597871781188729,328.5200206319976,9.812483293263814,9.96594,17315.432710062778,430.0330179058911,150.32024447391106,25.183888688620012,4.031013348359539,16.740367523753044,63.19101,2.6861246924284004,1.01248931346,0.10354,10.747708120432,2.694390192,3.411989458,34.12093626,29.38110678,36.94855336,2.2213907560000004,20.078535348,4.414564805474,4.243,0.08,0,0,0,0,0,0.236,4.068,0.177,0.035,0,0.044,0,155.925,3511.082
2080,-0.5579315800862744,-0.6315023515915125,327.5908131215398,9.850086910629221,9.7548,17275.61886690669,428.0834924998686,150.06007395895338,25.125183006675286,4.005520072331242,16.62384102401725,63.3854,2.613480138318,1.00508928343,0.1032,10.69299904272,2.6665862000000002,3.30365098,33.7687104,28.58948216,36.567064699999996,2.14783938,20.17059607,4.41319124316,4.103,0.074,0,0,0,0,0,0.181,3.812,0.162,0.033,0,0.042,0,155.925,3511.082
2081,-0.7072355528127185,-0.6041440062656792,326.49303577976144,9.880435404442025,9.56188,17231.937900868106,426.2819342933093,149.83976548235955,25.054841606575263,3.9820347357051533,16.529601137742752,63.57873,2.5261848119776,0.995887903188,0.1026,10.633396173048,2.637706482,3.156159826,33.40284616,27.838787762,36.170837479999996,2.074200638,20.249775271999997,4.398035578868,3.967,0.067,0,0,0,0,0,0.167,3.659,0.149,0.03,0,0.04,0,155.925,3511.082
2082,-0.8565395255391626,-0.576785660939846,325.39525843798316,9.910783898254829,9.36896,17188.256934829522,424.48037608675,149.61945700576572,24.98450020647524,3.9585493990790646,16.435361251468255,63.77206,2.4388894856372,0.986686522946,0.102,10.573793303376,2.6088267640000002,3.008668672,33.03698192,27.088093364,35.774610259999996,2.0005618960000002,20.328954474,4.382879914576,3.836,0.062,0,0,0,0,0,0.154,3.506,0.138,0.028,0,0.038,0,155.925,3511.082
2083,-1.0058434982656066,-0.5494273156140127,324.2974810962048,9.941132392067635,9.17604,17144.57596879094,422.6788178801907,149.39914852917192,24.91415880637522,3.935064062452976,16.341121365193754,63.96539,2.3515941592968,0.977485142704,0.1014,10.514190433704,2.579947046,2.861177518,32.67111768,26.337398966000002,35.37838304,1.926923154,20.408133676,4.367724250284001,3.71,0.056,0,0,0,0,0,0.14,3.353,0.127,0.026,0,0.036,0,155.925,3511.082
2084,-1.1551474709920508,-0.5220689702881794,323.19970375442654,9.971480885880439,8.98312,17100.895002752357,420.87725967363144,149.1788400525781,24.843817406275196,3.911578725826887,16.246881478919256,64.15872,2.2642988329564,0.968283762462,0.1008,10.454587564032,2.5510673280000002,2.713686364,32.30525344,25.586704568000002,34.98215582,1.853284412,20.487312878,4.3525685859920005,3.587,0.052,0,0,0,0,0,0.126,3.2,0.116,0.024,0,0.034,0,155.925,3511.082
2085,-1.3044514437184949,-0.49471062496234625,322.1019264126482,10.001829379693243,8.7902,17057.214036713773,419.0757014670721,148.95853157598427,24.773476006175173,3.8880933892007983,16.15264159264476,64.35205,2.177003506616,0.95908238222,0.1002,10.39498469436,2.52218761,2.56619521,31.939389199999997,24.83601017,34.5859286,1.77964567,20.56649208,4.3374129217,3.469,0.047,0,0,0,0,0,0.113,3.047,0.107,0.023,0,0.032,0,155.925,3511.082
2086,-1.4423812669260516,-0.47647770547946533,320.8305461617831,10.022764141991008,8.59728,17012.038315035094,417.4244764646239,148.73613739888503,24.68421277438952,3.867504530190743,16.088095305179035,64.54538,2.0736883097378,0.9480612667744,0.0996,10.33429858095,2.4932769120000002,2.36884067,31.57316904,24.524481278,34.189314720000006,1.733378334,20.632545126,4.304858411366,3.355,0.043,0,0,0,0,0,0.099,2.894,0.099,0.021,0,0.031,0,155.925,3511.082
